features,recall,precision,f1,pr_auc,n_features
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V3', 'V4', 'V5']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7404336708048307,16
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V3', 'V19', 'V17']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.740430610455957,16
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6']",0.6020408163265306,0.8309859154929577,0.6982248520710059,0.7403569413761765,6
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V9']",0.6122448979591837,0.821917808219178,0.7017543859649122,0.7403067369833044,11
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V20']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7403037792178478,8
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'Amount']",0.6530612244897959,0.8311688311688312,0.7314285714285714,0.7402892750806324,14
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V3', 'V19', 'V7']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7402270351139357,16
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V3', 'V4', 'V19', 'V7', 'V1', 'V9', 'V5']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7401557539329955,20
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'V19']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7401466113865135,13
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V3']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7401253270823122,14
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V7']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7399710294449893,11
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'Amount']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7399615738503924,9
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7399319184756319,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V1']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.739902072206941,14
"['V17', 'V14', 'V10', 'V8', 'V16', 'V4']",0.6020408163265306,0.8194444444444444,0.6941176470588235,0.7398426566041041,6
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V21']",0.6428571428571429,0.8289473684210527,0.7241379310344828,0.73978386007809,12
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21']",0.6530612244897959,0.8311688311688312,0.7314285714285714,0.7396813678082073,13
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V9']",0.6020408163265306,0.8194444444444444,0.6941176470588235,0.7396745391923978,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V3', 'V4', 'V19', 'V7', 'V9']",0.6428571428571429,0.8289473684210527,0.7241379310344828,0.7395730450462146,18
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V8']",0.6020408163265306,0.8194444444444444,0.6941176470588235,0.7395691971654181,8
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8']",0.6428571428571429,0.8289473684210527,0.7241379310344828,0.7395672206763647,11
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V12']",0.6020408163265306,0.8309859154929577,0.6982248520710059,0.7394153522921038,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V19']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7393944994890268,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V4']",0.6224489795918368,0.8243243243243243,0.7093023255813954,0.7393799376276012,11
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V4']",0.6224489795918368,0.8243243243243243,0.7093023255813954,0.7393757006815059,14
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V4']",0.6224489795918368,0.8243243243243243,0.7093023255813954,0.7393374350932613,12
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V12']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7393366804464915,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V3', 'V19']",0.6020408163265306,0.8309859154929577,0.6982248520710059,0.7393163867455325,15
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V7']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7393153914146038,12
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'Amount']",0.6020408163265306,0.8309859154929577,0.6982248520710059,0.7393125545062105,7
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V6']",0.6224489795918368,0.8243243243243243,0.7093023255813954,0.7392833234551899,12
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V18']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7392669388213766,12
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V4']",0.6122448979591837,0.821917808219178,0.7017543859649122,0.7391910017225304,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V19']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7391897216341434,11
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V9']",0.6020408163265306,0.7866666666666666,0.6820809248554913,0.7391357495611265,9
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V18']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7391205102695491,8
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'Amount']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7390742323357711,12
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V5']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7389891597841708,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V7']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7389326063885542,14
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'V7']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7388994228330777,13
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V11']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7388756209422356,11
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'V4']",0.6224489795918368,0.8243243243243243,0.7093023255813954,0.7388165403762358,13
"['V17', 'V14', 'V10', 'V8', 'V16', 'Amount']",0.5918367346938775,0.8285714285714286,0.6904761904761905,0.7388088017952932,6
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V3', 'V4', 'V19', 'V5']",0.6428571428571429,0.8181818181818182,0.72,0.7387213540259251,17
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V5']",0.6020408163265306,0.8309859154929577,0.6982248520710059,0.7387030160494182,12
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V9']",0.6122448979591837,0.821917808219178,0.7017543859649122,0.7386969578022501,12
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V20']",0.6020408163265306,0.8309859154929577,0.6982248520710059,0.738638896884792,7
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V8']",0.6224489795918368,0.8243243243243243,0.7093023255813954,0.738624736771219,10
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V8']",0.6020408163265306,0.8194444444444444,0.6941176470588235,0.7385956693726877,9
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'V5']",0.6122448979591837,0.8450704225352113,0.7100591715976331,0.7385753625682141,13
