features,recall,precision,f1,pr_auc,n_features
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V9', 'Amount', 'V5', 'V7', 'V17']",0.5945945945945946,0.8,0.6821705426356589,0.6648881782388253,18
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V17', 'V2', 'V19']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6648823991804896,10
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V2']",0.581081081081081,0.7962962962962963,0.671875,0.6647795114857413,9
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V9']",0.581081081081081,0.7962962962962963,0.671875,0.6647586185522871,12
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V12']",0.581081081081081,0.7962962962962963,0.671875,0.6647248462368432,7
"['V4', 'V14', 'V10', 'V16', 'V8', 'V12', 'V21']",0.581081081081081,0.7962962962962963,0.671875,0.6647248462368432,7
"['V4', 'V14', 'V10', 'V16', 'V8', 'V12', 'V21', 'V19']",0.581081081081081,0.7962962962962963,0.671875,0.6646875742298108,8
"['V14', 'V10', 'V1', 'V2', 'V5', 'V3', 'V6', 'V8', 'V21', 'V9', 'V11', 'V16', 'V7', 'V17', 'V18', 'V19', 'V20', 'V4', 'Amount']",0.581081081081081,0.7962962962962963,0.671875,0.6646860344234732,19
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V19']",0.581081081081081,0.7962962962962963,0.671875,0.6646549974032034,7
"['V4', 'V14', 'V10', 'V16', 'V8', 'V21', 'V19']",0.581081081081081,0.7962962962962963,0.671875,0.6646549974032034,7
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V20', 'V17']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6646243792684773,9
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V12', 'V21', 'V20', 'V17']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6645848323820047,10
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V9', 'Amount', 'V5']",0.5945945945945946,0.8,0.6821705426356589,0.6645602706951564,16
"['V14', 'V10', 'V1', 'V2', 'V5', 'V3', 'V6', 'V8', 'V21', 'V9', 'V11', 'V16', 'V7', 'V17', 'V18', 'V19', 'V20', 'V4', 'V12', 'Amount']",0.5945945945945946,0.8,0.6821705426356589,0.6645365292703568,20
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V7']",0.581081081081081,0.7962962962962963,0.671875,0.6645144685277738,10
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21']",0.5945945945945946,0.8,0.6821705426356589,0.6645040143262889,6
"['V4', 'V14', 'V10', 'V16', 'V8', 'V21']",0.5945945945945946,0.8,0.6821705426356589,0.6645040143262889,6
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V2']",0.581081081081081,0.7962962962962963,0.671875,0.6643830526838908,11
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V7']",0.581081081081081,0.7962962962962963,0.671875,0.6643597553531374,12
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V9', 'Amount']",0.5945945945945946,0.8,0.6821705426356589,0.6643543383605188,15
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V2']",0.581081081081081,0.7962962962962963,0.671875,0.6642909458974172,13
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V2']",0.581081081081081,0.7962962962962963,0.671875,0.6642510909357978,10
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V2']",0.581081081081081,0.7962962962962963,0.671875,0.6642291352999905,8
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V7']",0.581081081081081,0.7962962962962963,0.671875,0.6641202128049434,13
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V9', 'Amount', 'V2']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6641131416253852,16
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V12', 'V21', 'V17']",0.5945945945945946,0.8,0.6821705426356589,0.6640590330637025,9
