features,recall,precision,f1,pr_auc,n_features
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V17', 'V18', 'V16']",0.9183673469387755,0.05758157389635317,0.10836845273931367,0.7286473558131018,16
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V17', 'V16']",0.9183673469387755,0.05754475703324808,0.10830324909747292,0.7285803237756794,15
"['V17', 'V14', 'V10', 'V8', 'V5']",0.8877551020408163,0.06350364963503649,0.11852861035422343,0.7284148392846941,5
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V1']",0.8979591836734694,0.05925925925925926,0.11118130132659507,0.7283633658172652,14
"['V17', 'V14', 'V10', 'V8', 'V20']",0.8877551020408163,0.06497386109036594,0.12108559498956159,0.7283195527152371,5
"['V17', 'V14', 'V10', 'V8', 'V16', 'V11']",0.8877551020408163,0.0661596958174905,0.12314225053078556,0.7278891924059987,6
"['V17', 'V14', 'V10', 'V8', 'V16', 'V12']",0.8979591836734694,0.06409322651128915,0.11964649898028552,0.7277264610976893,6
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V11', 'V19', 'V4', 'V1']",0.9183673469387755,0.056818181818181816,0.1070154577883472,0.7275186570102158,18
"['V17', 'V14', 'V10', 'V8', 'V2']",0.8877551020408163,0.06626047220106626,0.12331679659815734,0.7275120361106946,5
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V3']",0.8979591836734694,0.056555269922879174,0.10640870616686819,0.7275108186643571,15
"['V17', 'V14', 'V10', 'V8', 'Amount']",0.8877551020408163,0.06561085972850679,0.12219101123595505,0.7272349960383544,5
"['V17', 'V14', 'V10', 'V8', 'V6']",0.8877551020408163,0.06425406203840472,0.11983471074380166,0.7271089960679084,5
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V11', 'V3']",0.8979591836734694,0.05587301587301587,0.10520023909145249,0.7270381508789976,16
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V17', 'V18', 'V19', 'V16', 'V20', 'Amount']",0.9183673469387755,0.05870841487279843,0.11036174126302882,0.726669782913242,19
